DATE,VALUE
2005-07-01,96.5875744110002
2005-08-01,93.8710488806909
2005-09-01,96.4869623543221
2005-10-01,98.3985914312065
2005-11-01,97.1912467510690
2005-12-01,97.0906346943909
2006-01-01,97.5936949777815
2006-02-01,98.0967552611721
2006-03-01,97.1912467510690
2006-04-01,99.5053240546659
2006-05-01,100.9138928481600
2006-06-01,100.3102205080910
2006-07-01,102.1212375282970
2006-08-01,102.8255219250440
2006-09-01,102.7249098683660
2006-10-01,102.4230736983320
2006-11-01,104.2340907185380
2006-12-01,105.3408233419970
2007-01-01,105.7432715687100
2007-02-01,106.2463318521000
2007-03-01,106.7493921354910
2007-04-01,105.8438836253880
2007-05-01,107.7555127022720
2007-06-01,107.6549006455940
2007-07-01,108.4597970990190
2007-08-01,108.6610212123750
2007-09-01,109.7677538358350
2007-10-01,109.8683658925130
2007-11-01,109.6671417791570
2007-12-01,110.8744864592940
2008-01-01,112.3836673094660
2008-02-01,112.0818311394320
2008-03-01,111.3775467426850
2008-04-01,111.6793829127190
2008-05-01,109.3653056091220
2008-06-01,110.5726502892600
2008-07-01,108.7616332690530
2008-08-01,110.9750985159720
2008-09-01,108.3591850423410
2008-10-01,105.9444956820660
2008-11-01,101.4169531315500
2008-12-01,97.4930829211034
2009-01-01,89.7459545568877
2009-02-01,86.9288169699002
2009-03-01,87.3312651966127
2009-04-01,84.7153517229815
2009-05-01,88.6392219334284
2009-06-01,89.3435063301752
2009-07-01,88.4379978200721
2009-08-01,89.6453425002096
2009-09-01,93.5692127106565
2009-10-01,91.5569715770940
2009-11-01,92.6637042005534
2009-12-01,92.6637042005534
2010-01-01,93.3679885973002
2010-02-01,92.7643162572315
2010-03-01,95.9839020709315
2010-04-01,97.4930829211034
2010-05-01,100.4108325647690
2010-06-01,100.2096084514130
2010-07-01,99.6059361113440
2010-08-01,101.4169531315500
2010-09-01,102.7249098683660
2010-10-01,104.9383751152850
2010-11-01,104.4353148318940
2010-12-01,105.7432715687100
2011-01-01,105.8438836253880
2011-02-01,107.2524524188820
2011-03-01,107.9567368156280
2011-04-01,108.5604091556970
2011-05-01,109.7677538358350
2011-06-01,107.9567368156280
2011-07-01,111.3775467426850
2011-08-01,110.8744864592940
2011-09-01,108.7616332690530
2011-10-01,109.9689779491910
2011-11-01,109.1640814957660
2011-12-01,107.3530644755600
2012-01-01,108.1579609289850
2012-02-01,108.3591850423410
2012-03-01,109.5665297224780
2012-04-01,107.4536765322380
2012-05-01,109.5665297224780
2012-06-01,108.1579609289850
2012-07-01,109.4659176658000
2012-08-01,109.6671417791570
2012-09-01,107.8561247589500
2012-10-01,106.4475559654570
2012-11-01,105.7432715687100
2012-12-01,106.7493921354910
2013-01-01,105.4414353986750
2013-02-01,106.5481680221350
2013-03-01,107.6549006455940
2013-04-01,108.2585729856630
2013-05-01,107.2524524188820
2013-06-01,109.2646935524440
2013-07-01,107.2524524188820
2013-08-01,110.2708141192250
2013-09-01,108.9628573824100
2013-10-01,108.3591850423410
2013-11-01,110.7738744026160
2013-12-01,110.8744864592940
2014-01-01,110.7738744026160
2014-02-01,111.2769346860070
2014-03-01,110.9750985159720
2014-04-01,111.0757105726500
2014-05-01,109.6671417791570
2014-06-01,110.0695900058690
2014-07-01,111.9812190827530
2014-08-01,108.3591850423410
2014-09-01,109.7677538358350
2014-10-01,110.1702020625470
2014-11-01,110.5726502892600
2014-12-01,111.8806070260750
2015-01-01,110.7738744026160
2015-02-01,111.3775467426850
